hospital_id,description,code1,code1_type,code2,code2_type,code3,code3_type,billing_class,setting,drug_unit_of_measurement,drug_type_of_measurement,modifiers,standard_charge_gross,standard_charge_discounted_cash,payer_name,plan_name,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,standard_charge_negotiated_algorithm,estimated_amount,standard_charge_methodology,standard_charge_min,standard_charge_max,additional_generic_notes
H001,Hc Actin Antibody Each,30200308,CDM,302,RC,86015,HCPCS,facility,both,,,,211,211,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Anca Screen Each Antibody,30200309,CDM,302,RC,86036,HCPCS,facility,both,,,,257,257,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Ema Each Ig Class,30200311,CDM,302,RC,86231,HCPCS,facility,both,,,,235,235,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Dgp Antibody Each Ig Class,30200312,CDM,302,RC,86258,HCPCS,facility,both,,,,215,215,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Mog-Igg1 Antb Cba Each,30200313,CDM,302,RC,86362,HCPCS,facility,both,,,,40,40,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Tiss Trnsgl Tmnase Ea Ig Class,30200314,CDM,302,RC,86364,HCPCS,facility,both,,,,196,196,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Mitochondrial Antibody Each,30200315,CDM,302,RC,86381,HCPCS,facility,both,,,,235,235,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Actin Antibody Each,30200316,CDM,302,RC,86015,HCPCS,facility,both,,,,165,165,,,,,,,,,,Gross Charge Type: Standard
H001,"Hc Anca Screen Each Antibody,Titer",30200317,CDM,302,RC,86037,HCPCS,facility,both,,,,257,257,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Aqaprn-4 Antb Flo Cytmtry Ea,30200318,CDM,302,RC,86053,HCPCS,facility,both,,,,235,235,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Voltage-Gtd Ca Chnl Antb Ea,30200320,CDM,302,RC,86596,HCPCS,facility,both,,,,210,210,,,,,,,,,,Gross Charge Type: Standard
H001,"Hc Complement; Antigen, Each Component",30200322,CDM,302,RC,86160,HCPCS,facility,both,,,,245,245,,,,,,,,,,Gross Charge Type: Standard
H001,"Hc Mog-Igg1 Antibody Flow Cytometry, Ea",30200323,CDM,302,RC,86363,HCPCS,facility,both,,,,514,514,,,,,,,,,,Gross Charge Type: Standard
H001,"Hc Microsomal Antibodies, Each",30200324,CDM,302,RC,86376,HCPCS,facility,both,,,,34,34,,,,,,,,,,Gross Charge Type: Standard
H001,"Hc Mononuclear Cell Antigen, Quantitative, Nos, Ea Ag",30200325,CDM,302,RC,86356,HCPCS,facility,both,,,,258,258,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Fluorescent Noninfect Ab; Scrn Ea Ab,30200326,CDM,302,RC,86255,HCPCS,facility,both,,,,840,840,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Acetylcholine Receptor (Achr); Binding Antibody,30200333,CDM,302,RC,86041,HCPCS,facility,both,,,,65,65,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Acetylcholine Receptor (Achr); Blocking Antibody,30200334,CDM,302,RC,86042,HCPCS,facility,both,,,,208,208,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Acetylcholine Receptor (Achr); Modulating Antibody,30200335,CDM,302,RC,86043,HCPCS,facility,both,,,,208,208,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Muscle-Specific Kinase (Musk) Antibody,30200336,CDM,302,RC,86366,HCPCS,facility,both,,,,1088,1088,,,,,,,,,,Gross Charge Type: Standard
H001,"Hc Tissue Transglutaminase, Each Ig Class",30200341,CDM,302,RC,86364,HCPCS,facility,both,,,,123,123,,,,,,,,,,Gross Charge Type: Standard
H001,"Hc Dgp Antibody, Each Immunoglobulin (Ig) Class",30200342,CDM,302,RC,86258,HCPCS,facility,both,,,,153,153,,,,,,,,,,Gross Charge Type: Standard
H001,"Hc Endomysial Ab (Ema), Ea Immunoglobulin (Ig) Class",30200343,CDM,302,RC,86231,HCPCS,facility,both,,,,198,198,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Aspergillus Igg Specific Ab,30260001,CDM,302,RC,86001,HCPCS,facility,both,,,,41,41,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Histamine Release,30260002,CDM,302,RC,86343,HCPCS,facility,both,,,,133,133,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Histamine Release(C.Urticaria),30260003,CDM,302,RC,86343,HCPCS,facility,both,,,,133,133,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Rheumatoid Factor,30260004,CDM,302,RC,86431,HCPCS,facility,both,,,,85,85,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Htlv 1 & 2 Ab              Sli,30260005,CDM,302,RC,86687,HCPCS,facility,both,,,,118,118,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Herpes Simplex Ab Igm 1/2,30260006,CDM,302,RC,86694,HCPCS,facility,both,,,,148,148,,,,,,,,,,Gross Charge Type: Standard
H001,Hc T. Cruzi (Confirmation),30260007,CDM,302,RC,86753,HCPCS,facility,both,,,,177,177,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Stool/Rotovirus,30260008,CDM,302,RC,86759,HCPCS,facility,both,,,,245,245,,,,,,,,,,Gross Charge Type: Standard
H001,"Hc Crossmatch,Final(Donor/Rec)",30260009,CDM,302,RC,86825,HCPCS,facility,both,,,,1347,1347,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Serum Storage,30260010,CDM,302,RC,86849,HCPCS,facility,both,,,,73,73,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Hsv-6 Igg Ab,30260011,CDM,302,RC,86790,HCPCS,facility,both,,,,156,156,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Hsv-6 Igm Ab,30260013,CDM,302,RC,86790,HCPCS,facility,both,,,,156,156,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Complement; Ag Ea,30260014,CDM,302,RC,86160,HCPCS,facility,both,,,,319,319,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Lab Hematology,30500000,CDM,305,RC,,,facility,both,,,,222,222,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Occult Blood Other Sources,30500001,CDM,301,RC,82271,HCPCS,facility,both,,,,69,69,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Gonadotropin; Fsh,30500002,CDM,301,RC,83001,HCPCS,facility,both,,,,407,407,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Gonadotropin; Luteinizing Hormone,30500003,CDM,301,RC,83002,HCPCS,facility,both,,,,362,362,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Hgb; Plasma,30500004,CDM,301,RC,83051,HCPCS,facility,both,,,,162,162,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Assay Ph Body Fluid Nos,30500005,CDM,301,RC,83986,HCPCS,facility,both,,,,82,82,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Progesterone Assay,30500006,CDM,301,RC,84144,HCPCS,facility,both,,,,401,401,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Hcg; Qual,30500007,CDM,301,RC,84703,HCPCS,facility,both,,,,40,40,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Bl Smear W/Diff Wbc Count,30500009,CDM,305,RC,85007,HCPCS,facility,both,,,,86,86,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Hematocrit,30500012,CDM,305,RC,85014,HCPCS,facility,both,,,,62,62,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Hemoglobin,30500013,CDM,305,RC,85018,HCPCS,facility,both,,,,62,62,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Compl Cbc  W Plt W Autom Diff,30500014,CDM,305,RC,85025,HCPCS,facility,both,,,,320,320,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Compl Autom Cbc W Plt,30500015,CDM,305,RC,85027,HCPCS,facility,both,,,,300,300,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Automated Reticulocyte Count,30500016,CDM,305,RC,85045,HCPCS,facility,both,,,,91,91,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Automated Wbc,30500017,CDM,305,RC,85048,HCPCS,facility,both,,,,49,49,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Automated Platelet Count,30500018,CDM,305,RC,85049,HCPCS,facility,both,,,,58,58,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Reticulated Platelet Assay,30500019,CDM,305,RC,85055,HCPCS,facility,both,,,,152,152,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Bm Smr Interp,30500020,CDM,305,RC,85097,HCPCS,facility,both,,,,1733,1733,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Chromogenic Substrate Assay,30500021,CDM,305,RC,85130,HCPCS,facility,both,,,,234,234,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting; Factor Ii Prothrombin Specif,30500022,CDM,305,RC,85210,HCPCS,facility,both,,,,115,115,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting; Factor V,30500023,CDM,305,RC,85220,HCPCS,facility,both,,,,381,381,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting; Factor Vii,30500024,CDM,305,RC,85230,HCPCS,facility,both,,,,392,392,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Blood Clot Factor Viii Test,30500025,CDM,305,RC,85240,HCPCS,facility,both,,,,430,430,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting; Factor Viii Ristocetin Cofact,30500026,CDM,305,RC,85245,HCPCS,facility,both,,,,110,110,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting: Factor Viii Vw Factor Ag,30500027,CDM,305,RC,85246,HCPCS,facility,both,,,,516,516,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Factor 8 Vwf Multimric,30500028,CDM,305,RC,85247,HCPCS,facility,both,,,,376,376,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting; Factor Ix,30500029,CDM,305,RC,85250,HCPCS,facility,both,,,,456,456,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting; Factor X,30500030,CDM,305,RC,85260,HCPCS,facility,both,,,,354,354,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting; Factor Xi,30500031,CDM,305,RC,85270,HCPCS,facility,both,,,,376,376,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting; Factor Xii,30500032,CDM,305,RC,85280,HCPCS,facility,both,,,,421,421,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting; Factor Xiii Screen Soluble,30500033,CDM,305,RC,85291,HCPCS,facility,both,,,,306,306,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Antithrombin Iii Activity Assay,30500035,CDM,305,RC,85300,HCPCS,facility,both,,,,153,153,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Antithrombin Iii Antigen Assay,30500036,CDM,305,RC,85301,HCPCS,facility,both,,,,47,47,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting Inhibitor; Protein C Ag,30500037,CDM,305,RC,85302,HCPCS,facility,both,,,,221,221,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting Inhibitor; Protein C Activity,30500038,CDM,305,RC,85303,HCPCS,facility,both,,,,335,335,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting Inhibitor; Protein S Total,30500039,CDM,305,RC,85305,HCPCS,facility,both,,,,239,239,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting Inhibitor Protein S Free,30500040,CDM,305,RC,85306,HCPCS,facility,both,,,,316,316,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Activated Protein C Resistance,30500041,CDM,305,RC,85307,HCPCS,facility,both,,,,92,92,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Factor Inhibitor Test,30500042,CDM,305,RC,85335,HCPCS,facility,both,,,,383,383,,,,,,,,,,Gross Charge Type: Standard
H001,Hc D-Dimer - Quan,30500043,CDM,305,RC,85379,HCPCS,facility,both,,,,268,268,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Fibrinogen; Activity,30500044,CDM,305,RC,85384,HCPCS,facility,both,,,,206,206,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Fibrinogen; Antigen,30500045,CDM,305,RC,85385,HCPCS,facility,both,,,,184,184,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Fibrinolysins Or Coag Screen,30500046,CDM,305,RC,85390,HCPCS,facility,both,,,,94,94,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting Funct Activity,30500047,CDM,305,RC,85397,HCPCS,facility,both,,,,379,379,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Alpha-2-Antiplasmin,30500048,CDM,305,RC,85410,HCPCS,facility,both,,,,180,180,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Plasminogen Activator,30500049,CDM,305,RC,85415,HCPCS,facility,both,,,,246,246,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Functional Plasminogen,30500050,CDM,305,RC,85420,HCPCS,facility,both,,,,130,130,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Plasminogen Antigen Level,30500051,CDM,305,RC,85421,HCPCS,facility,both,,,,44,44,,,,,,,,,,Gross Charge Type: Standard
H001,Hc K-B Stain For Fetal Hgb,30500053,CDM,305,RC,85460,HCPCS,facility,both,,,,42,42,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Heparin Assay,30500055,CDM,305,RC,85520,HCPCS,facility,both,,,,255,255,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Heparin Neutralization,30500056,CDM,305,RC,85525,HCPCS,facility,both,,,,177,177,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Plt Aggregation (In Vitro) Ea Agent,30500060,CDM,305,RC,85576,HCPCS,facility,both,,,,367,367,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Prothrombin Time;,30500062,CDM,305,RC,85610,HCPCS,facility,both,,,,102,102,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Russell Viper Venom Time; Diluted,30500064,CDM,305,RC,85613,HCPCS,facility,both,,,,175,175,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Reptilase Test,30500065,CDM,305,RC,85635,HCPCS,facility,both,,,,196,196,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Nonauto Erythrocyte Sed Rate,30500066,CDM,305,RC,85651,HCPCS,facility,both,,,,17,17,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Autom Erythrocyte Sed Rate,30500067,CDM,305,RC,85652,HCPCS,facility,both,,,,40,40,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Thrombin Time; Plasma,30500068,CDM,305,RC,85670,HCPCS,facility,both,,,,143,143,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Ptt; Plasma Or Whole Blood,30500069,CDM,305,RC,85730,HCPCS,facility,both,,,,159,159,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Ab Id; Platelet Ig Assay,30500075,CDM,302,RC,86023,HCPCS,facility,both,,,,41,41,,,,,,,,,,Gross Charge Type: Standard
H001,Hc B Cells Total Count,30500076,CDM,302,RC,86355,HCPCS,facility,both,,,,265,265,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Nk Cells Total Count,30500077,CDM,302,RC,86357,HCPCS,facility,both,,,,250,250,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Rbc Ab Scrn Ea Techiq,30500079,CDM,300,RC,86850,HCPCS,facility,both,,,,244,244,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Concentration For Infect Agnt,30500080,CDM,306,RC,87015,HCPCS,facility,both,,,,26,26,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Fibrin Degradation Products,30500153,CDM,305,RC,85362,HCPCS,facility,both,,,,147,147,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Hexagnal Phosph Pltlt Neutrl,30500155,CDM,305,RC,85598,HCPCS,facility,both,,,,168,168,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Manual Cell Count Each,30500161,CDM,305,RC,85032,HCPCS,facility,both,,,,26,26,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Reticyte/Hgb Concentrate,30500163,CDM,305,RC,85046,HCPCS,facility,both,,,,28,28,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting; Factor Viii Related Antigen,30500165,CDM,305,RC,85244,HCPCS,facility,both,,,,88,88,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Coag Time; Activated,30500168,CDM,305,RC,85347,HCPCS,facility,both,,,,112,112,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Euglobulin Lysis,30500169,CDM,305,RC,85360,HCPCS,facility,both,,,,239,239,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Osmotic Fragility Rbc; Unincubated,30500172,CDM,305,RC,85555,HCPCS,facility,both,,,,42,42,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Clotting Assay Whole Blood Per Day,30500174,CDM,305,RC,85396,HCPCS,facility,both,,,,758,758,,,,,,,,,,Gross Charge Type: Standard
H001,"Hc Pt, Plasma Fraction #2",30506003,CDM,305,RC,85611,HCPCS,facility,both,,,,86,86,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Ptt (1:1 Dilution),30506004,CDM,305,RC,85732,HCPCS,facility,both,,,,153,153,,,,,,,,,,Gross Charge Type: Standard
H001,"Hc Ptt, Plasma Fraction #2",30506005,CDM,305,RC,85732,HCPCS,facility,both,,,,153,153,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Adamts-13 Antibody Bcw,30506006,CDM,305,RC,85999,HCPCS,facility,both,,,,605,605,,,,,,,,,,Gross Charge Type: Standard
H001,"Hc Peripheral Smear,Morphology",30560001,CDM,305,RC,85060,HCPCS,facility,both,,,,147,147,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Pt (1:1 Dilution),30560002,CDM,305,RC,85611,HCPCS,facility,both,,,,86,86,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Lab Bacterioloy And Microbiology,30600000,CDM,306,RC,,,facility,both,,,,178,178,,,,,,,,,,"Gross Charge Type: Standard | Price is variable based on underlying billing methodology - especially, for drug and supply items."
H001,Hc Aerob Bacterial Blood Culture,30600002,CDM,306,RC,87040,HCPCS,facility,both,,,,245,245,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Aerob Bacteria Culture Stool,30600003,CDM,306,RC,87045,HCPCS,facility,both,,,,199,199,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Aerobic Stool Cultr Addtl Pathog Ea Plate,30600004,CDM,306,RC,87046,HCPCS,facility,both,,,,107,107,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Bacterial Culture - Othr Source,30600005,CDM,306,RC,87070,HCPCS,facility,both,,,,206,206,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Bact Cult; Quan Aerobic,30600006,CDM,306,RC,87071,HCPCS,facility,both,,,,40,40,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Anaerob Bact Culture W Id,30600007,CDM,306,RC,87075,HCPCS,facility,both,,,,225,225,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Bc - Anaerobe - Addtl Id,30600008,CDM,306,RC,87076,HCPCS,facility,both,,,,33,33,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Bc - Aerobic - Addtl Id,30600009,CDM,306,RC,87077,HCPCS,facility,both,,,,141,141,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Culture P Pathog - Screen,30600010,CDM,306,RC,87081,HCPCS,facility,both,,,,161,161,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Bact Culture - Urine; Quan Count,30600011,CDM,306,RC,87086,HCPCS,facility,both,,,,193,193,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Urine Bacteria Culture,30600012,CDM,306,RC,87088,HCPCS,facility,both,,,,34,34,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Cult Fungus W P Id; Skin Hr Nl,30600013,CDM,306,RC,87101,HCPCS,facility,both,,,,146,146,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Fungus Culture Not Blood,30600014,CDM,306,RC,87102,HCPCS,facility,both,,,,172,172,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Fungus Culture Blood,30600015,CDM,306,RC,87103,HCPCS,facility,both,,,,194,194,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Fungus Culture Def I.D Yeast,30600016,CDM,306,RC,87106,HCPCS,facility,both,,,,43,43,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Fungus Culture Def Id  Mold,30600017,CDM,306,RC,87107,HCPCS,facility,both,,,,43,43,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Culture Mycoplasma,30600018,CDM,306,RC,87109,HCPCS,facility,both,,,,250,250,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Chlamydia Culture,30600019,CDM,306,RC,87110,HCPCS,facility,both,,,,164,164,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Culture Afb - Isol & Id,30600020,CDM,306,RC,87116,HCPCS,facility,both,,,,222,222,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Cult Mycobacteria Defin Id Ea,30600021,CDM,306,RC,87118,HCPCS,facility,both,,,,60,60,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Pinworm Exam,30600029,CDM,306,RC,87172,HCPCS,facility,both,,,,25,25,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Ova & Parasites Dir Smr W Id,30600030,CDM,306,RC,87177,HCPCS,facility,both,,,,151,151,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Sensitivity - Agar Dilution/Agent,30600031,CDM,306,RC,87181,HCPCS,facility,both,,,,79,79,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Sensitivity - Disk Per Plate,30600032,CDM,306,RC,87184,HCPCS,facility,both,,,,144,144,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Senstitivity - Enzyme Detect,30600033,CDM,306,RC,87185,HCPCS,facility,both,,,,19,19,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Microbe Susceptibilities Mic,30600034,CDM,306,RC,87186,HCPCS,facility,both,,,,311,311,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Smear - Gram Or Giemsa,30600037,CDM,306,RC,87205,HCPCS,facility,both,,,,87,87,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Smear; Fluorescent Or Afb Stain,30600038,CDM,306,RC,87206,HCPCS,facility,both,,,,111,111,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Smear Special Stain,30600039,CDM,306,RC,87207,HCPCS,facility,both,,,,121,121,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Smear - Infectious Wet Mount,30600040,CDM,306,RC,87210,HCPCS,facility,both,,,,23,23,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Koh For Fungi/Parasites/Mites,30600041,CDM,306,RC,87220,HCPCS,facility,both,,,,72,72,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Virus Isolate; Tissue Cult Inoc,30600042,CDM,306,RC,87252,HCPCS,facility,both,,,,344,344,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Aspergillus Ag Eia,30600059,CDM,306,RC,87305,HCPCS,facility,both,,,,139,139,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Giardia Ag Eia,30600061,CDM,306,RC,87329,HCPCS,facility,both,,,,114,114,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Hpylori Stool Eia,30600063,CDM,306,RC,87338,HCPCS,facility,both,,,,121,121,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Hepatitis B Surface Ag Eia,30600064,CDM,306,RC,87340,HCPCS,facility,both,,,,206,206,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Hepatitis B Surface Ag Eia Neutralization,30600065,CDM,306,RC,87341,HCPCS,facility,both,,,,108,108,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Hepatitis Be Ag Eia,30600066,CDM,306,RC,87350,HCPCS,facility,both,,,,132,132,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Histoplasma Capsul Ag Eia,30600067,CDM,306,RC,87385,HCPCS,facility,both,,,,260,260,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Rotavirus Ag Eia,30600068,CDM,306,RC,87425,HCPCS,facility,both,,,,49,49,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Strep A Ag Eia,30600069,CDM,306,RC,87430,HCPCS,facility,both,,,,68,68,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Chlamydia T Amplif Na Probe,30600071,CDM,306,RC,87491,HCPCS,facility,both,,,,232,232,,,,,,,,,,Gross Charge Type: Standard
H001,Hc C Diff Amplified Probe,30600072,CDM,306,RC,87493,HCPCS,facility,both,,,,294,294,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Cytomegalov Amplif Na Probe,30600073,CDM,306,RC,87496,HCPCS,facility,both,,,,243,243,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Cytomegalovirus Na Quan,30600074,CDM,306,RC,87497,HCPCS,facility,both,,,,425,425,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Enterovirus Dna Amp Probe,30600075,CDM,306,RC,87498,HCPCS,facility,both,,,,268,268,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Hep-B Na Quan,30600076,CDM,306,RC,87517,HCPCS,facility,both,,,,378,378,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Hep-C Amplif Na Probe,30600077,CDM,306,RC,87521,HCPCS,facility,both,,,,366,366,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Herpes S Amplif Na Probe,30600078,CDM,306,RC,87529,HCPCS,facility,both,,,,260,260,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Hiv-1 Amplif Na Probe,30600079,CDM,306,RC,87535,HCPCS,facility,both,,,,288,288,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Legionella Amplif Na Probe,30600080,CDM,306,RC,87541,HCPCS,facility,both,,,,184,184,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Mycobacteria T Amplif Na Probe,30600082,CDM,306,RC,87556,HCPCS,facility,both,,,,258,258,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Neisseria Amplif Na Probe,30600083,CDM,306,RC,87591,HCPCS,facility,both,,,,233,233,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Mr-Staph Dna Amp Probe,30600084,CDM,306,RC,87641,HCPCS,facility,both,,,,294,294,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Amplif Na Probe Nos Agent,30600087,CDM,306,RC,87798,HCPCS,facility,both,,,,549,549,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Na Quan Nos Agent,30600088,CDM,306,RC,87799,HCPCS,facility,both,,,,532,532,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Dna/Rna; Multi Org - Amp Pr,30600089,CDM,306,RC,87801,HCPCS,facility,both,,,,616,616,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Agent Nos Assay W/Optic,30600090,CDM,306,RC,87899,HCPCS,facility,both,,,,160,160,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Genotype Dna Hiv Reverse T,30600091,CDM,306,RC,87901,HCPCS,facility,both,,,,1373,1373,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Hepatitis C - Dna Or Rna,30600092,CDM,306,RC,87902,HCPCS,facility,both,,,,1593,1593,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Ident By Dna Sequence,30600095,CDM,306,RC,87153,HCPCS,facility,both,,,,468,468,,,,,,,,,,Gross Charge Type: Standard
H001,Hc Legionella Ag,30600097,CDM,306,RC,87449,HCPCS,facility,both,,,,243,243,,,,,,,,,,Gross Charge Type: Standard
